tweet,label_1,label_2,final_label
my phone is on acid right now fix this,NEGATIVE,NEGATIVE,NEGATIVE
i had a power cord problem under warranty you said it would be fine it isnt and now you wont replace it,NEGATIVE,NEGATIVE,NEGATIVE
this was normal use no abuse wrapped it exactly as you instructed me to this is a fire hazard you should replace it defective,NEGATIVE,NEGATIVE,NEGATIVE
yo this auto correct shit gotta stop changing my shit right when i send it,NEGATIVE,NEGATIVE,NEGATIVE
those pick up the slack you fuck boys,NEGATIVE,NEGATIVE,NEGATIVE
fucking faggots,NEGATIVE,NEGATIVE,NEGATIVE
of course thats not their mother fucking,NEGATIVE,NEGATIVE,NEGATIVE
u need to get ur fucking shit together and let me txt while on youtube,NEGATIVE,NEGATIVE,NEGATIVE
i demand there be a tapatio emoji,NEGATIVE,NEGATIVE,NEGATIVE
my laptop is burning my legs what do u have to say about this,NEGATIVE,NEGATIVE,NEGATIVE
i hate these earphones so bad why in the world did they think it was a good idea,NEGATIVE,NEGATIVE,NEGATIVE
why you dying so fast phone fuck you,NEGATIVE,NEGATIVE,NEGATIVE
fix this,NEGATIVE,NEGATIVE,NEGATIVE
apple iphone iphones iphoneproblems someone fucking help me someone who works at apple fucking help me do ur job cunts,NEGATIVE,NEGATIVE,NEGATIVE
wtf synching notes or icloud pages is unusable it used to be easier,NEGATIVE,NEGATIVE,NEGATIVE
hey fuck you just let me change stores,NEGATIVE,NEGATIVE,NEGATIVE
about to write a huge fuck you to for not letting me make reservations to get my laptop fixed,NEGATIVE,NEGATIVE,NEGATIVE
dear replace my phone my battery sucks,NEGATIVE,NEGATIVE,NEGATIVE
iphone pro comes with esim only that doesnt suit to someone like me who does international travel often seems like i would need to switch to android in near future soon iphonepro appleevent,NEGATIVE,NEGATIVE,NEGATIVE
appleevent appleevent apple is making people fools as the size got blocked in all have same display size camera in all just moved camera right down or left dynamic island is just new and apple cost more just for dynamic island what is this,NEGATIVE,NEGATIVE,NEGATIVE
no can apple honestly bring back the skeuomorphic animation for page turning in the books app i hate this new one please ios ibooks appleevent iphonepromax booksupdate iosfeatures,NEGATIVE,NEGATIVE,NEGATIVE
we need a apple store in bangladesh apple appleevent weneedaapplestore applestore applestorebangladesh,NEGATIVE,POSITIVE,NEGATIVE
in case you missed it apple has no respect for its customers,NEGATIVE,NEGATIVE,NEGATIVE
my iphone xs max i dont if its just me but have gotten slower since the update from ios ios appleevent iosbug,NEGATIVE,NEGATIVE,NEGATIVE
judging from the disassembly video of media this generation is still a doublelayer motherboard design but an additional motherboard cover with a graphite pad is added above the motherboard for heat dissipation appleevent iphone iphoneplus iphonepro iphonepromax,NEGATIVE,NEGATIVE,NEGATIVE
ouch no longer an attractive phone iphone apple appleevent apple iphonepro iphone,NEGATIVE,NEGATIVE,NEGATIVE
holy shot mfs apple getting on the bandwagon kissmyass appleevent nfts,NEGATIVE,NEGATIVE,NEGATIVE
their system kept crashing,NEGATIVE,NEGATIVE,NEGATIVE
io has bug in wallpaper while selecting natural colour,NEGATIVE,NEGATIVE,NEGATIVE
do not trade in devices with apple you will get screwed over your people switch my devices give me my phone way to stand with your customers you need to make this right appleevent apple applewatchseries applestore,NEGATIVE,NEGATIVE,NEGATIVE
is really falling off nothing works its irritating apple appleevent,NEGATIVE,NEGATIVE,NEGATIVE
perfectly said couldnt have said it any better you got to wait at least years before changing iphone as the models are hardly changing anymore appleevent,NEGATIVE,NEGATIVE,NEGATIVE
buying the new iphone knowing you owe people money is crazy iphonepro appleevent applewatchultra,NEGATIVE,NEGATIVE,NEGATIVE
apple aint exciting anymore iam not spending because of stupid dynamic island apple are running out of ideas iphonepromax iphonepro appleevent,NEGATIVE,NEGATIVE,NEGATIVE
welcome ios in android community ios have full of bugs apple needs to fix it asap appleevent iphone ios,NEGATIVE,NEGATIVE,NEGATIVE
stumbling is not falling appleevent,NEGATIVE,POSITIVE,NEGATIVE
i already have a iphone pro max so why would i need the iphone appleevent iphone stevejobs,NEGATIVE,POSITIVE,NEGATIVE
you went to t apple store but you cant decide if i take dark purple or gold help appleevent iphonepromax,POSITIVE,NEGATIVE,NEGATIVE
scrotum fell off appleevent attg,NEGATIVE,POSITIVE,NEGATIVE
iphone broken display apple appleevent applemusic applewatchultra iphone iphone iphonepromax iphone t,NEGATIVE,NEGATIVE,NEGATIVE
too bad these girls from fallmovie couldve been saved if the iphone had been released earlier so they could use the s,NEGATIVE,NEGATIVE,NEGATIVE
ios is killing my battery life amp im experiencing new temperature warnings ios appleevent timcook,NEGATIVE,NEGATIVE,NEGATIVE
does the crash detection feature in iphone series work if iphone also crashes apple iphone iphonepro iphone manifesto_in_seoul blackpink ios lifeofpazham appleevent,NEGATIVE,NEGATIVE,NEGATIVE
iphone pro max and all is ok dont remember anyone speaking about this during the appleevent,NEGATIVE,NEGATIVE,NEGATIVE
update your iphone asap to fix ios s worst bugs,NEGATIVE,NEGATIVE,NEGATIVE
ladies would you want your iphone to know when your horny or ovulating appleevent,NEGATIVE,POSITIVE,NEGATIVE
my no dont want list dynamic island appleevent iphonepromax timcookplease,NEGATIVE,NEGATIVE,NEGATIVE
omg preordered my iphone pro max september th and still no iphone i heard the purple color is the culprit popular iphone iphonepromax appleevent iphone iphonepreorder iphoneisnothere,NEGATIVE,NEGATIVE,NEGATIVE
iphone camera is so clear i can clearly see myself not getting it,NEGATIVE,NEGATIVE,NEGATIVE
yo messed up my change of service plan and my iphone preorder i was told switching to unlimited premium would save me instead my bill went up by nearly,NEGATIVE,NEGATIVE,NEGATIVE
update my iphone pro max has the bug everyones talking about and its just frozen on the language and region part without letting me transfer the data i am low key worried,NEGATIVE,NEGATIVE,NEGATIVE
without iphone,NEGATIVE,NEGATIVE,NEGATIVE
still better than you,NEGATIVE,NEGATIVE,NEGATIVE
me and my cousin arguing why i choose s ultra over iphone,NEGATIVE,NEGATIVE,NEGATIVE
apple starts iphone manufacturing in india yet we helplessly pay hefty price tag thats how shameless team nirmalasitharaman is the useless vision of makeinindia of speaks for itself now govt modi ensure we pay more than needed,NEGATIVE,NEGATIVE,NEGATIVE
looks trash good thing i didnt buy it,NEGATIVE,NEGATIVE,NEGATIVE
heres an apples to apples comparison for you where are you putting your money finance iphone ios iponepromax,POSITIVE,NEGATIVE,NEGATIVE
the life of my iphone was only hours because someone out there thought its easier to rob then actually buy,NEGATIVE,NEGATIVE,NEGATIVE
i wander how much iphone have been sold not pro just,NEGATIVE,NEGATIVE,NEGATIVE
after seeing so many videos and tweets on the new iphone and seeing so many that are having a terrible time with esim only that it hurts apple in the us so bad that theyre forced to bring back a feature that they shouldve never taken away to begin with iphone,NEGATIVE,NEGATIVE,NEGATIVE
i wouldve loved her photos extra crisp from the iphone pro but idk anything about samsung since i changed to iphone a few years back,NEGATIVE,NEGATIVE,NEGATIVE
thats just techraxs iphone that he destroyed,NEGATIVE,NEGATIVE,NEGATIVE
will volume not turn off anymore for anyone it goes to zero once i release my thumb it goes back up apple iphone iphone,NEGATIVE,NEGATIVE,NEGATIVE
the pro models of the iphone range continue to have long lead times for home delivery according to jp morgan but whi,NEGATIVE,NEGATIVE,NEGATIVE
iphone not available at store why end user needs to order online increase your supply their is no fun to order online,NEGATIVE,NEGATIVE,NEGATIVE
unfortunately iphone is out of stock at store how can one order online,NEGATIVE,NEGATIVE,NEGATIVE
couldnt resist needs to be a meme iphonepro aapl apple,NEGATIVE,NEGATIVE,NEGATIVE
dear i am trying to buy iphone pro but it is not available in nearby stores at seattle us could you please assist when it will be available there apple iphonepro applecare applesupport,NEGATIVE,NEGATIVE,NEGATIVE
mehnn ive really got to say this iphone alarms are supposed to be illegal stuff always sounds like a fre drill adeyyytweets uiuxdesign selfproductivity iphonepro ios,NEGATIVE,NEGATIVE,NEGATIVE
so still hasnt been able to sort out the green spot iphonepro stock camera app,NEGATIVE,NEGATIVE,NEGATIVE
slight problem with the dynamic islandi cant tell if i have data reception or not when its in actionmaybe have an option to display signal strength or signal type when dynamic island in use iphonepro,NEGATIVE,NEGATIVE,NEGATIVE
the battery bar matches the percentage and the size of the indicator is slightly larger iphone pro camera shaking and rattling in snapchat tiktok and others doesnt appear to be fixed lock screen charging indicator is back betaprofiles iphonepromax iphonepro,NEGATIVE,NEGATIVE,NEGATIVE
iphonepro the year that iphone dies on top of apples dumb move marketing a simple ui island feature as its greatest innovationusp tired of watching every tech youtuberreviewer pushing this phone for how much ever they got paid hope people be the fair judge,NEGATIVE,NEGATIVE,NEGATIVE
how im literally a phone,NEGATIVE,NEGATIVE,NEGATIVE
like i do weird shit with my hands,NEGATIVE,NEGATIVE,NEGATIVE
im also autistic btw,NEGATIVE,NEGATIVE,NEGATIVE
have fun having a crease in the middle of your screen,NEGATIVE,NEGATIVE,NEGATIVE
after coming for me when i said no one should buy an iphone right now because prices wont make any sense these people want,NEGATIVE,NEGATIVE,NEGATIVE
is this something i should worry about with the iphone pro max i dont know why it looks like that when the phone is locked sometimes it isnt there iphonepromax apple iphonepro,NEGATIVE,NEGATIVE,NEGATIVE
our cheap phone has a far better dynamic island than the iphone iphonepro iphonepromax,NEGATIVE,NEGATIVE,NEGATIVE
apple to fix iphonepro camera shaking issue in coming week,NEGATIVE,NEGATIVE,NEGATIVE
unprofessional claim handling denial of claims unsatisfactory settlement delay payments those are ex,NEGATIVE,NEGATIVE,NEGATIVE
she didnt get the pro max model,NEGATIVE,NEGATIVE,NEGATIVE
is it just me or are touch targets at top left of the screen a bit off on most apps when using iphonepro ux uiuxdesign,NEGATIVE,NEGATIVE,NEGATIVE
ngl this new iphonepro been giving me more problems out of the box than any iphone i have had and i have had every one since the needs to get it together my gps fucked up cant add any of my cards to applepay get an error message every copy and paste wtf,NEGATIVE,NEGATIVE,NEGATIVE
the hits just keep on coming appears there are issues with applecarplay microphone levels with iphonepro my wife just called me from her car and i could barely hear her seems im not the only one,NEGATIVE,NEGATIVE,NEGATIVE
my iphone started heating up outdoors after a mins youtube video,NEGATIVE,NEGATIVE,NEGATIVE
you should be able to mute and unmute phone calls from the dynamic island iphonepro,NEGATIVE,NEGATIVE,NEGATIVE
it doesnt always have to be on iphonepro,NEGATIVE,NEGATIVE,NEGATIVE
after a full long day am to am with normal usage quite a few calls email maps instagram youtube viewing and uploading a bit of photo stuff twitter my iphone pro battery started with and is now at iphonepro,NEGATIVE,NEGATIVE,NEGATIVE
what do you do when the floatingisland covers up the part of an app where you control it help iphonepro,NEGATIVE,NEGATIVE,NEGATIVE
apple doesnt know how to restock apple stores properly with iphonepro it is out of stock in all new york city wtf,NEGATIVE,NEGATIVE,NEGATIVE
the amount of times i look down at my phone and think something has notified me is alarming this always on display gets me every time iphonepro,NEGATIVE,NEGATIVE,NEGATIVE
add my iphonepro to the list of reported camera issues thanks apple im gonna stick to my cameragate iphonepromax cameraissue,NEGATIVE,NEGATIVE,NEGATIVE
iphonepro battery draining fast,NEGATIVE,NEGATIVE,NEGATIVE
thanks another teardown that makes our eyes roll as highlights the iphonepro doesnt seem rd party repair is viable on this device despite apples introduction of the self service repair program this year this is not ownership righttorepair,NEGATIVE,NEGATIVE,NEGATIVE
this would be a great optimization of the iphone pro screen but i think we wont see it until an ios jailbreak,NEGATIVE,NEGATIVE,NEGATIVE
tiny dynamic island glitch iphonepro,NEGATIVE,NEGATIVE,NEGATIVE
the iphonepro isnt as easy to repair as the other new models,NEGATIVE,NEGATIVE,NEGATIVE
v bad quality control issues with my new iphonepromax iphonepro main ones esim a mess connectivity battery drain i have decided to rescind my recommendation from friday apple employees need to do better do more for a dollar phone,NEGATIVE,NEGATIVE,NEGATIVE
total and complete disaster with aapl iphonepro esim activation stay away folks,NEGATIVE,NEGATIVE,NEGATIVE
plz fix iphonepro,NEGATIVE,NEGATIVE,NEGATIVE
is the current battery level on my iphone pro normal last charge to was at am it was pm when i took this screenshot ive used google maps this morning and for the majority of the day been connected to wifi at a wework iphonepro ios apple,NEGATIVE,NEGATIVE,NEGATIVE
guess what else is broken on ios on the iphone pro screen recording on dynamic island iphonepro,NEGATIVE,NEGATIVE,NEGATIVE
iphonepro screenshot sucks,NEGATIVE,NEGATIVE,NEGATIVE
anyone else having trouble with wireless charging on the new iphone pro appears that the camera lenses sticking out so far cause the phone to not make good contact with the base and charging stops iphonepro iphone,NEGATIVE,NEGATIVE,NEGATIVE
did iphone pro steal huaweis feature,NEGATIVE,NEGATIVE,NEGATIVE
the camera on the iphonepro is fuuuuucked apple,NEGATIVE,NEGATIVE,NEGATIVE
qr code scan and document scan via third party apps are impossible the images are shaky not sure if this is same bug which is widely reported iphonepro,NEGATIVE,NEGATIVE,NEGATIVE
a strange problem with iphone why users are worried iphonepro iphoneproblem iphonecamera,NEGATIVE,NEGATIVE,NEGATIVE
after coming for me when i said no one should buy an iphone right now because prices wont make any sense,NEGATIVE,NEGATIVE,NEGATIVE
fully charged battery is at by noon iphonepro so far i dont see any major improvements from iphonepro,NEGATIVE,NEGATIVE,NEGATIVE
a bug causes iphonepro models to freeze while transmitting data,NEGATIVE,NEGATIVE,NEGATIVE
apple is milking the creative genius of steve jobs we need another creative genius to innovate this is ridiculous iphonepro,NEGATIVE,NEGATIVE,NEGATIVE
no it should be named as always on lockscreen dynamicisland iphone iphone iphonepro ios,NEGATIVE,NEGATIVE,NEGATIVE
the iphonepro figura case is a terrible fit entire left side with volume buttons dont align and just sags sad cause its so sexy,NEGATIVE,NEGATIVE,NEGATIVE
